Epoch	EpRet	EpLen	EpCostRet	EpCost	EpMaxCost	CumulativeCost	CostRate	VVals	TotalEnvInteracts	LossPi	LossV	LossCost	DeltaLossPi	DeltaLossV	DeltaLossCost	Entropy	KL	Time
116	2.5921547	185.9375	0.0	0.00625	0.00625	1193.0	0.0003398860398860399	0.9562949	3510000	4.0690105e-09	0.051072296	4.2915346e-07	-0.014865222	-0.025244849	-0.23530129	0.6922108	0.009343891	33495.31914782524
117	2.5830066	154.58763	0.0	0.0	0.0	1193.0	0.00033700564971751414	1.0349486	3540000	-3.051758e-09	0.036831785	-9.831694e-08	-0.0008162578	-0.014322454	-0.20299251	0.68699324	0.01710985	33791.18637871742
118	2.524193	136.26819	0.0	0.0	0.0	1193.0	0.0003341736694677871	1.1162909	3570000	-8.138021e-09	0.037605867	-5.20186e-08	-0.002564972	-0.017918818	-0.20510735	0.6795838	0.01477716	34114.495415210724
119	2.3951151	135.7285	0.0	0.0	0.0	1193.0	0.0003313888888888889	1.0686774	3600000	-1.1189779e-08	0.08945242	-1.380886e-07	-0.00031357678	-0.0665514	-0.13106088	0.6775544	0.015360807	34436.4396481514
120	2.3701084	172.10345	5.97e-43	0.011494253	0.0057471264	1195.0	0.00032920110192837464	0.8861196	3630000	2.7974447e-09	0.16137129	6.577064e-08	-0.0059182686	-0.08387489	-0.21239214	0.6791869	0.018302292	34730.585887908936
121	2.403385	151.66667	0.0	0.0	0.0	1195.0	0.0003265027322404372	0.9336612	3660000	-2.0345052e-09	0.07035042	-8.443992e-08	-0.0003104482	-0.03157002	-0.17659703	0.6808117	0.014551202	35033.70306301117
122	2.526423	152.13846	0.0	0.0	0.0	1195.0	0.00032384823848238483	0.976967	3690000	-1.525879e-09	0.06228804	8.314084e-08	-0.0067953374	-0.037975304	-0.25186768	0.6784947	0.010261582	35332.45607018471
123	2.279816	149.645	0.0	0.0	0.0	1195.0	0.00032123655913978495	0.91743034	3720000	-1.6276042e-08	0.10814248	-6.198883e-08	0.0011388127	-0.059243586	-0.103520066	0.67899925	0.018727245	35638.997659921646
124	2.4055016	176.52663	0.0	0.0	0.0	1195.0	0.00031866666666666664	0.81689906	3750000	-1.5767416e-08	0.12820095	-9.593174e-08	-0.0013399486	-0.0689131	-0.16131203	0.6725267	0.015688702	35924.0558385849
125	2.4715405	171.5977	3.147875e-20	0.01724138	0.0057471264	1198.0	0.0003169312169312169	0.9059228	3780000	-2.0345052e-08	0.092360996	-2.7404434e-08	-0.0024253032	-0.053468253	-0.15145202	0.6690742	0.015764771	36216.06569123268
126	2.5429366	157.68983	0.0	0.0	0.0	1198.0	0.00031443569553805777	0.9650387	3810000	-5.086263e-09	0.059004907	7.649794e-08	-0.0012859635	-0.027908418	-0.15321155	0.66889155	0.015709857	36518.94807648659
127	2.3120806	178.2738	0.0	0.0	0.0	1198.0	0.0003119791666666667	0.80623996	3840000	2.2888185e-09	0.092680335	6.2442965e-08	0.0012337143	-0.044977855	-0.066134706	0.6621383	0.009632239	36805.57603788376
128	2.304657	156.15105	0.0	0.010416667	0.0052083335	1200.0	0.000310077519379845	0.8899997	3870000	-3.051758e-09	0.090508014	4.967054e-09	0.0031685852	-0.050087247	-0.17849565	0.6574504	0.012762227	37093.9028403759
129	2.457395	158.70653	0.0	0.0054347827	0.0054347827	1201.0	0.00030794871794871795	0.8899236	3900000	0.0	0.06663974	-1.1920929e-07	-0.0032358277	-0.025954735	-0.2253709	0.65472096	0.014633763	37383.42999458313
130	2.3867056	151.82812	0.0	0.0	0.0	1201.0	0.0003055979643765903	0.8935129	3930000	-1.1189779e-08	0.053394623	1.1175871e-07	0.0003133789	-0.018295515	-0.15244406	0.65376145	0.011976828	37683.32476949692
131	2.4402118	160.49463	0.0	0.0	0.0	1201.0	0.00030328282828282827	0.90359503	3960000	0.0	0.06270865	6.152737e-08	-0.012995557	-0.024329886	-0.18678203	0.6514943	0.011223705	37977.895552158356
132	2.5041351	137.86176	0.0	0.0	0.0	1201.0	0.0003010025062656642	1.0098386	3990000	1.5767416e-08	0.030736433	2.6368875e-08	-0.0098949	-0.016450107	-0.17854017	0.6483027	0.01628551	38288.098933935165
133	2.5074055	142.14218	0.0	0.0	0.0	1201.0	0.00029875621890547264	1.0295144	4020000	5.5948894e-09	0.050220955	0.0	-0.011598353	-0.024404395	-0.2646742	0.6377007	0.014766315	38591.78978347778
134	2.4848757	171.47675	0.0	0.0	0.0	1201.0	0.0002965432098765432	0.8915333	4050000	1.2207032e-08	0.076315	-1.1089236e-08	0.0042615337	-0.043640267	-0.22722687	0.64265984	0.013923025	38870.87274694443
135	2.4025621	157.27368	0.0	0.010526316	0.005263158	1203.0	0.0002948529411764706	0.94611734	4080000	2.0345052e-09	0.069049284	-2.0077355e-08	-0.0042917742	-0.025836118	-0.14382048	0.6387343	0.013237378	39154.38772201538
136	2.3277597	165.60774	0.0	0.0	0.0	1203.0	0.0002927007299270073	0.783731	4110000	8.138021e-09	0.055943582	7.3764866e-08	-0.0034254538	-0.020822342	-0.35368532	0.6399363	0.015157316	39434.642011880875
137	2.358082	168.26967	0.0	0.0	0.0	1203.0	0.0002905797101449275	0.8338036	4140000	0.0	0.06069	-8.036581e-09	-0.009318969	-0.026458934	-0.21787576	0.63608676	0.014419772	39715.84976029396
138	2.4315686	187.15625	0.0	0.0	0.0	1203.0	0.0002884892086330935	0.75654995	4170000	-5.086263e-10	0.08302659	-4.172325e-08	-0.0027037135	-0.034058105	-0.15190616	0.63285094	0.015013892	39979.61995768547
139	2.5087194	145.92195	0.0	0.0	0.0	1203.0	0.00028642857142857143	0.9987517	4200000	-1.0681153e-08	0.04147854	-3.721656e-08	-0.0055227787	-0.02006813	-0.30860242	0.63372993	0.01159117	40276.8413374424
140	2.505472	157.72632	0.0	0.0	0.0	1203.0	0.0002843971631205674	0.99707025	4230000	-7.629395e-09	0.03899023	-9.0348095e-08	-0.0037999705	-0.014401507	-0.2091624	0.6303046	0.018500226	40570.64857792854
141	2.4626262	139.59813	0.0	0.0	0.0	1203.0	0.0002823943661971831	1.0367271	4260000	1.0172526e-08	0.045403272	-5.5705274e-10	0.007274096	-0.024925463	-0.25040781	0.63107085	0.01529789	40876.82681512833
142	2.5242329	172.83237	6.110195e-13	0.011560693	0.0057803467	1205.0	0.0002808857808857809	0.9136714	4290000	-3.051758e-09	0.056765437	-1.1025136e-08	-0.0005178569	-0.017075691	-0.30947813	0.6343513	0.014913019	41154.749026060104
143	2.5104241	141.09435	0.0	0.0	0.0	1205.0	0.0002789351851851852	1.0484035	4320000	1.0172526e-08	0.04371162	8.322158e-08	-0.0035078614	-0.019175496	-0.18309829	0.63926077	0.009517157	41457.608968019485
144	2.520862	138.81018	0.0	0.0	0.0	1205.0	0.00027701149425287357	1.0784062	4350000	-1.0935466e-08	0.03547636	-4.8566747e-08	0.0010841916	-0.017307032	-0.14267884	0.6388346	0.019118205	41766.929157972336
145	2.3883522	159.01596	0.0	0.0	0.0	1205.0	0.00027511415525114156	0.92944765	4380000	-5.5948894e-09	0.07667809	7.609104e-09	0.0011534347	-0.035762757	-0.14740974	0.63120866	0.014547576	42050.346604824066
146	2.2741878	175.17545	0.0	0.0	0.0	1205.0	0.00027324263038548755	0.80569595	4410000	7.629395e-10	0.0820537	-3.3462257e-08	-0.017080583	-0.034476466	-3.455748	0.633456	0.015601435	42329.81075644493
147	2.4612927	167.78651	0.0	0.011235955	0.0056179776	1207.0	0.00027184684684684684	0.89330614	4440000	1.525879e-09	0.057769623	2.6788605e-08	0.009044261	-0.029473985	-0.32394874	0.6362163	0.011798681	42616.60898041725
148	2.1309354	181.67485	0.0	0.0	0.0	1207.0	0.00027002237136465325	0.67428976	4470000	1.6276042e-08	0.0911138	5.8507625e-09	-0.0016522924	-0.035001636	-0.12869024	0.6368595	0.0113765765	42881.14137148857
149	2.327629	154.18042	0.0	0.0	0.0	1207.0	0.0002682222222222222	0.8464456	4500000	0.0	0.07089927	5.1616393e-08	0.0030240398	-0.031705663	-0.23281473	0.6353146	0.016154092	43158.20236611366
150	1.91688	193.49033	0.0	0.0	0.0	1207.0	0.0002664459161147903	0.5564709	4530000	7.629395e-09	0.09333221	0.0	-0.0018044539	-0.0336488	-0.17039376	0.6406771	0.019143865	43411.83671808243
151	1.6397398	202.58784	0.0	0.0	0.0	1207.0	0.00026469298245614033	0.39792043	4560000	6.103516e-09	0.14936173	0.0	-0.008078263	-0.065626495	-0.19418593	0.6430629	0.009257575	43655.12632441521
152	2.1876287	183.12883	1.2496735e-19	0.006134969	0.006134969	1208.0	0.00026318082788671026	0.6205855	4590000	-1.1189779e-08	0.0901237	-1.1701525e-08	-0.0017262868	-0.040860508	-0.2067642	0.641571	0.010151304	43912.647351026535
153	2.1516798	192.66234	1.8595473e-18	0.0064935065	0.0064935065	1209.0	0.0002616883116883117	0.64380014	4620000	1.2715657e-09	0.118739195	9.9083046e-08	-0.010048352	-0.047478087	-0.18928887	0.6426188	0.014046389	44162.51142191887
154	2.4214106	144.00961	6.3800346e-38	0.024038462	0.009615385	1214.0	0.0002610752688172043	0.93768215	4650000	3.051758e-09	0.06233126	-4.5849728e-08	-0.0025043273	-0.03314422	-0.20855291	0.64162266	0.013915751	44444.69739770889
155	2.161233	176.69823	0.0	0.0	0.0	1214.0	0.0002594017094017094	0.7747138	4680000	-9.155274e-09	0.11037279	0.0	0.0045421445	-0.0472783	-0.19793622	0.64592373	0.013647434	44703.866119384766
156	2.478029	159.26881	0.0	0.0	0.0	1214.0	0.00025774946921443737	0.9066123	4710000	1.373291e-08	0.068597175	1.02545625e-08	-0.0032727534	-0.03439804	-0.09855751	0.6458443	0.012279979	44977.884011507034
157	2.4402459	154.2268	0.0	0.010309278	0.005154639	1216.0	0.00025654008438818566	0.9267043	4740000	-4.0690105e-09	0.059984017	-9.831694e-09	-0.001231778	-0.027177587	-0.20527029	0.64439774	0.010778886	45243.94423365593
158	2.4573965	159.29411	0.0	0.0	0.0	1216.0	0.0002549266247379455	0.9788419	4770000	8.773804e-09	0.049471885	-1.01997255e-08	-0.0007764659	-0.023268797	-0.13898726	0.64454794	0.017744755	45516.92910528183
159	2.5449955	159.49467	0.0	0.0	0.0	1216.0	0.00025333333333333333	0.93614167	4800000	3.051758e-09	0.058061093	-3.550915e-08	-0.0013706827	-0.030625705	-0.12218079	0.6426861	0.014140361	45786.14950013161
160	2.533104	147.19704	0.0	0.0	0.0	1216.0	0.00025175983436853	1.0274961	4830000	-7.1207684e-09	0.048272513	2.466399e-08	0.004872338	-0.025741529	-0.093388855	0.640955	0.011964951	46062.746982097626
161	2.5139236	156.53926	0.0	0.0	0.0	1216.0	0.0002502057613168724	0.96282905	4860000	1.2207032e-08	0.067246996	0.0	-0.0053481	-0.03030502	-0.18311486	0.645003	0.015460947	46333.64048099518
162	2.5541823	146.25247	5.1021e-41	0.004950495	0.004950495	1217.0	0.00024887525562372186	1.0363351	4890000	-1.2715658e-08	0.067484014	7.553856e-08	0.0029177486	-0.047600977	-0.11341067	0.6435837	0.01666046	46619.453550338745
163	2.5033293	180.68073	0.0	0.006024096	0.006024096	1218.0	0.0002475609756097561	0.98137003	4920000	6.103516e-09	0.10376267	1.1490052e-08	-0.016737625	-0.0632536	-0.2598751	0.64633685	0.01657534	46880.22200894356
164	2.5511553	152.66837	0.0	0.015306123	0.010204081	1221.0	0.0002466666666666667	1.0068004	4950000	-8.138021e-09	0.063849844	1.1677645e-07	-0.014278644	-0.030893978	-0.2501766	0.6476202	0.015007118	47159.71134972572
165	2.470477	150.7551	0.0	0.0	0.0	1221.0	0.0002451807228915663	0.94859	4980000	6.612142e-09	0.082517326	-1.8489604e-07	-0.01579086	-0.038952596	-0.19379786	0.653802	0.011134617	47435.81959486008
166	2.5725589	123.329216	0.0	0.0	0.0	1221.0	0.0002437125748502994	1.1753876	5010000	-1.0172526e-09	0.031820007	-2.668718e-07	-0.009508149	-0.017910495	-0.24131587	0.6510265	0.015952716	47741.40473341942
167	2.4901214	131.96475	0.0	0.0	0.0	1221.0	0.00024226190476190476	1.136345	5040000	1.373291e-08	0.07629679	8.4024165e-09	-0.0108711235	-0.05373811	-0.24931586	0.64478177	0.014127423	48033.76407980919
168	2.5487938	136.13637	0.0	0.0	0.0	1221.0	0.0002408284023668639	1.1136403	5070000	1.0172526e-09	0.05005897	3.3161857e-07	-0.010357755	-0.02656247	-0.237253	0.63797355	0.017079875	48325.002188682556
169	2.6165597	142.82857	0.0	0.028571429	0.014285714	1227.0	0.00024058823529411765	1.0453161	5100000	1.780192e-08	0.054657716	-7.26609e-08	-0.015118257	-0.030708391	-0.25943366	0.6235943	0.016310424	48606.933638095856
170	2.5749576	120.7621	0.0	0.0	0.0	1227.0	0.0002391812865497076	1.204787	5130000	2.0345052e-09	0.020941878	6.152737e-08	4.7746787e-05	-0.00996873	-0.0451845	0.6172636	0.010218231	48909.70938873291
171	2.5767453	119.872	0.0	0.016	0.008	1231.0	0.00023856589147286823	1.2192401	5160000	8.138021e-09	0.022084462	-1.9073488e-08	-0.001628711	-0.008153187	-0.090894125	0.6181478	0.018599292	49218.919847249985
172	2.5947723	122.36735	0.0	0.0	0.0	1231.0	0.0002371868978805395	1.2177025	5190000	0.0	0.024229635	1.1677644e-07	-0.0012458557	-0.012800063	-0.11917584	0.61502683	0.018769395	49523.99610900879
173	2.5137618	116.00775	0.0	0.0	0.0	1231.0	0.00023582375478927204	1.2288301	5220000	-4.0690105e-09	0.026423763	-2.2178472e-08	-0.005443409	-0.017091343	-0.10142168	0.6120092	0.013893862	49836.65239524841
174	2.606785	131.51541	0.0	0.008810572	0.004405286	1233.0	0.00023485714285714285	1.1815432	5250000	-5.086263e-10	0.045437176	-7.3521145e-09	0.004489222	-0.02885006	-0.19175568	0.6079318	0.018031936	50131.360906124115
175	2.5259256	116.69922	1.6354034e-13	0.01171875	0.00390625	1236.0	0.00023409090909090908	1.21363	5280000	8.138021e-09	0.049292684	8.568168e-08	-0.006767388	-0.033627912	-0.15148295	0.6079438	0.016128512	50444.99294710159
176	2.61263	118.44269	0.0	0.0	0.0	1236.0	0.0002327683615819209	1.2594275	5310000	1.0172526e-09	0.02150314	-6.031142e-08	-0.015587501	-0.013588232	-0.25638294	0.61239207	0.019076614	50735.79869103432
177	2.657389	119.43028	0.0	0.0	0.0	1236.0	0.00023146067415730337	1.2666466	5340000	3.051758e-09	0.023308061	-6.915089e-07	-0.0171446	-0.012782126	-0.22600728	0.6071617	0.016574565	51032.31988954544
178	2.544356	115.5444	0.0	0.0	0.0	1236.0	0.00023016759776536312	1.2392869	5370000	6.612142e-09	0.023749972	-1.7674273e-07	-0.017188394	-0.015508524	-0.22169542	0.6030681	0.016809272	51343.737630844116
179	2.5100887	107.45848	0.0	0.010830325	0.0072202166	1239.0	0.00022944444444444444	1.2495286	5400000	-4.0690105e-09	0.013797262	5.508588e-08	-0.015309623	-0.0071819155	-0.1804715	0.6078331	0.010727658	51654.45766496658
180	2.5415227	115.795364	1.4426519e-37	0.011583012	0.0077220076	1242.0	0.0002287292817679558	1.2527112	5430000	2.0345052e-09	0.059475034	-3.68214e-08	-0.0045821834	-0.03876944	-0.13991046	0.6108992	0.015482156	51957.71525931358
181	2.5207095	122.359184	0.0	0.012244898	0.0040816325	1245.0	0.000228021978021978	1.1900054	5460000	2.2379558e-08	0.097542726	-1.2066899e-07	-0.0018427938	-0.06587654	-0.27099672	0.61446965	0.01763624	52244.222717523575
182	2.5963147	116.21318	0.0	0.0	0.0	1245.0	0.00022677595628415302	1.2462844	5490000	3.5603842e-09	0.036933485	1.5709752e-08	-0.004490324	-0.025463708	-0.105208375	0.61317366	0.011443481	52536.43147921562
183	2.5388992	107.852516	0.0	0.0	0.0	1245.0	0.00022554347826086955	1.2725556	5520000	3.6875407e-09	0.01582955	1.7152416e-08	0.000547228	-0.0059529534	-0.08629851	0.61456496	0.011457253	52832.86393070221
184	2.6097598	117.67716	0.0	0.0	0.0	1245.0	0.00022432432432432432	1.2638482	5550000	0.0	0.023517082	6.5705905e-08	-0.0018688781	-0.013592014	-0.07348085	0.6136881	0.013946031	53121.30176997185
185	2.5644612	114.23938	0.0	0.0038610038	0.0038610038	1246.0	0.00022329749103942653	1.264765	5580000	-8.138021e-09	0.06911664	-1.288749e-08	-0.0028550755	-0.05229024	-0.09726351	0.60562384	0.0144956345	53415.679186582565
186	2.5473647	125.70168	0.0	0.0	0.0	1246.0	0.00022210338680926916	1.2060115	5610000	1.93278e-08	0.10665902	2.4042212e-08	0.00012334493	-0.06915212	-0.11097822	0.6046727	0.010363928	53694.58881640434
187	2.471122	122.88066	0.0	0.0	0.0	1246.0	0.00022092198581560285	1.146936	5640000	1.93278e-08	0.052209653	5.49442e-08	-0.0009991518	-0.02737543	-0.3084286	0.6056551	0.0142987715	53975.660086631775
188	2.4752896	122.6214	0.0006980226	0.008230452	0.004115226	1248.0	0.0002201058201058201	1.13571	5670000	1.6276042e-08	0.05378908	-1.5698342e-08	-0.0018045339	-0.0357145	-0.10135992	0.60879624	0.018875334	54247.643456697464
189	2.4504137	133.15111	2.8199441e-34	0.031111112	0.013333334	1255.0	0.00022017543859649124	0.9746287	5700000	-7.1207684e-09	0.10442894	2.8822157e-07	-0.016113458	-0.06543177	-0.28519908	0.60720587	0.013352884	54509.157517671585
190	2.5359292	116.050385	0.0	0.0	0.0	1255.0	0.00021902268760907504	1.1835235	5730000	1.0935466e-08	0.07805145	-8.871389e-08	0.0007164551	-0.052914098	-0.22335324	0.60575587	0.014856505	54789.92448401451
191	2.51816	115.66795	0.0	0.0038610038	0.0038610038	1256.0	0.00021805555555555556	1.2238957	5760000	-6.612142e-09	0.047131766	2.9457121e-08	0.0010784515	-0.025253592	-0.27450517	0.60347503	0.013188468	55065.60377049446
192	2.5320816	114.419846	0.0	0.0	0.0	1256.0	0.00021692573402417963	1.2518967	5790000	1.0172526e-08	0.110494256	-1.4559913e-08	0.0012010703	-0.09749487	-0.17169279	0.60155404	0.015456952	55350.820615530014
193	2.6045804	120.60081	0.0	0.0	0.0	1256.0	0.00021580756013745705	1.2268672	5820000	0.0	0.06682698	2.3072765e-08	0.0004085734	-0.05002276	-0.14412105	0.6057565	0.009520716	55606.30600976944
194	2.4873464	115.81783	0.0	0.0	0.0	1256.0	0.0002147008547008547	1.2191598	5850000	-7.629395e-10	0.11078943	8.686568e-08	-0.0048303977	-0.08069631	-0.20546307	0.6050163	0.01768944	55867.47905874252
195	2.4903858	119.52	0.0	0.0	0.0	1256.0	0.00021360544217687076	1.165651	5880000	-1.0172526e-08	0.05287771	5.3405763e-08	-0.0005561503	-0.028450413	-0.16606905	0.6014636	0.017452348	56126.633464336395
196	2.4666286	117.17969	0.0	0.0	0.0	1256.0	0.0002125211505922166	1.1474639	5910000	1.1189779e-08	0.04107702	-1.6763806e-08	0.0015583959	-0.02046426	-0.12867765	0.6030171	0.012487534	56389.23804664612
197	2.5871358	127.44681	0.0	0.0	0.0	1256.0	0.00021144781144781145	1.169068	5940000	1.0172526e-09	0.069362305	-4.869826e-08	-0.0008058258	-0.040600337	-0.27525455	0.601696	0.009644176	56639.041821956635
198	2.4987392	129.64069	0.0	0.0	0.0	1256.0	0.00021038525963149078	1.1100479	5970000	1.1189779e-08	0.08070679	-1.6513841e-08	-0.00011689606	-0.034713745	-0.09635232	0.60271066	0.01397982	56882.322117328644
199	2.553847	126.83475	0.0	0.0	0.0	1256.0	0.00020933333333333334	1.1646616	6000000	-3.051758e-09	0.090824984	3.2327943e-08	0.0030994161	-0.060748484	-0.21051967	0.6020477	0.012637421	57116.84294247627
