Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpCostRet	StdEpCostRet	MaxEpCostRet	MinEpCostRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
161	1.2003015	0.73990405	2.6989012	-1.7412416	1000.0	5.1037812e-08	2.6283084e-07	1.4649816e-06	0.0	9.6494	12.1679735	56.949997	0.0	44999.934	0.00925924559542181	0.081840195	0.24528182	1.633977	-1.1356378	4860000	-3.051758e-09	0.014111477	-0.059884783	-0.0067351162	0.8160361	0.012808077	145109.10904359818
162	1.4550292	0.5089456	2.292681	0.8721456	1000.0	0.09307069	0.50119615	2.7920947	0.0	6.0143423	7.997475	26.132713	0.0	45180.363	0.009239338094325153	0.08237603	0.24711898	1.5379422	-0.19938032	4890000	3.5603842e-09	0.008961399	-0.063575484	-0.004545085	0.8154475	0.0127854915	146215.75673651695
163	1.2490784	0.66940355	2.919022	-0.88215894	1000.0	0.0012836818	0.006905411	0.038470436	0.0	3.2411478	4.2011604	16.550913	0.0	45277.598	0.009202763751270325	0.087430134	0.25787517	1.3683351	-0.788275	4920000	1.0172526e-09	0.012434898	-0.057639886	-0.007056896	0.8148706	0.013499238	147348.38130116463
164	1.1631966	0.9511706	3.4149306	-1.1739684	1000.0	3.6599495e-06	1.9709432e-05	0.000109798486	0.0	7.9199142	9.226606	33.213005	0.0	45515.195	0.009194988952020202	0.071080394	0.25425163	1.6327605	-0.92934585	4950000	2.5939942e-08	0.021608356	-0.05366287	-0.011378164	0.81370157	0.012341791	148455.1670677662
165	1.2384923	0.5540869	3.0064623	0.1269014	1000.0	6.049111e-05	0.0003244272	0.0018075715	0.0	7.553071	11.001138	37.209034	0.0	45741.79	0.009185098205321285	0.048117086	0.19697689	1.1362367	-0.45914087	4980000	-8.138021e-09	0.006787317	-0.07115436	-0.0042056823	0.8130565	0.013079043	149540.2960240841
166	1.1887623	1.0392598	3.1265814	-1.9690803	1000.0	0.0038588203	0.020775324	0.11573734	0.0	7.246377	9.285233	29.78492	0.0	45959.18	0.009173488959580839	0.08377194	0.23006673	1.5427402	-0.67826056	5010000	-5.086263e-10	0.015397224	-0.055957165	-0.0067440784	0.8122635	0.011625795	150636.21964097023
167	1.2705096	0.6921585	2.89403	-0.34488612	1000.0	0.028032687	0.15095854	0.84096926	0.0	5.1999755	6.3027735	30.838821	0.0	46115.18	0.009149837239583333	0.0651268	0.24663222	1.3477867	-1.0755191	5040000	0.0	0.010104964	-0.0574101	-0.0042834436	0.8125011	0.012638693	151782.0252621174
168	1.1415223	0.69585866	2.3235755	-1.2788671	1000.0	6.3579595e-05	0.00034230598	0.0019069535	0.0	8.55782	10.387638	43.56579	0.0	46371.914	0.009146334134615384	0.06468686	0.26349512	1.3111324	-0.8108484	5070000	-1.4241537e-08	0.025558978	-0.05528055	-0.015293647	0.81197673	0.012571619	152953.547829628
169	1.2406641	0.5855055	2.907329	0.5114367	1000.0	0.031773623	0.17110622	0.9532087	0.0	7.848523	9.337772	30.246128	0.0	46607.37	0.009138700214460784	0.053071998	0.19732693	1.399433	-0.65891194	5100000	3.051758e-09	0.008948962	-0.06963675	-0.006191459	0.81169486	0.014385377	154066.6940329075
170	1.2887149	0.6325557	3.0264494	-0.013206554	1000.0	0.03535075	0.19036177	1.0604804	0.0	7.217196	7.9781613	26.524334	0.0	46823.887	0.00912746329800195	0.0821943	0.25411272	1.5255928	-0.38327375	5130000	-1.2207032e-08	0.012642339	-0.05431965	-0.007630957	0.8115805	0.012691598	155190.82213521004
171	1.312596	0.6862847	2.8045492	-0.50841296	1000.0	0.12788704	0.6886923	3.836608	0.0	10.182791	13.07584	42.84829	0.0	47129.37	0.009133599049176357	0.07346374	0.23358928	1.3012697	-0.57965004	5160000	6.103516e-09	0.010659994	-0.058222644	-0.005153164	0.8105509	0.010871904	156269.82892656326
172	1.340052	0.8579319	2.8729625	-1.9532108	1000.0	0.0071636913	0.038577493	0.21490984	0.0	3.9861636	4.9533124	20.762897	0.0	47248.953	0.009103844532755298	0.08907544	0.24541461	1.4316853	-0.53933245	5190000	6.103516e-09	0.0138842985	-0.056753572	-0.008367584	0.8111232	0.014266756	157402.79537558556
173	1.2458439	0.81559515	3.0671673	-1.1554337	1000.0	0.066756696	0.35948044	2.002618	0.0	9.661235	15.469628	70.93922	0.0	47538.793	0.00910704846144636	0.085328005	0.25990194	1.4293655	-1.0874639	5220000	-1.0172526e-09	0.017683554	-0.05334771	-0.0076977555	0.8104706	0.013178054	158468.36884117126
174	1.1459153	0.7370615	2.1380866	-1.9814942	1000.0	3.737372e-07	2.0126097e-06	1.1211971e-05	0.0	4.2972565	5.478998	20.082726	0.0	47667.71	0.009079563988095238	0.043680932	0.20442228	1.1069847	-1.1144485	5250000	-2.0345052e-09	0.0071470058	-0.05817099	-0.0017035585	0.81034434	0.013116138	159515.20480513573
175	1.223605	0.53114265	2.5625098	-0.15762177	1000.0	0.015804028	0.085088365	0.47401884	0.0	7.6428437	9.325075	43.095615	0.0	47896.996	0.00907140077533144	0.047431055	0.18964529	1.2032743	-0.1730153	5280000	1.1698405e-08	0.003723285	-0.062492274	-0.0015342063	0.8096769	0.013409914	160631.05724477768
176	1.1171257	0.46477163	2.8133788	0.4837215	1000.0	4.2966343e-07	2.3138086e-06	1.2889903e-05	0.0	5.6662493	10.160937	42.210735	0.0	48066.98	0.009052162046845575	0.06503004	0.20879768	1.416778	-0.758158	5310000	3.051758e-09	0.0060006743	-0.059249923	-0.0027913996	0.80960643	0.013302954	161713.32056212425
177	1.2553011	0.69804364	2.8812969	-1.3469311	1000.0	5.015593e-05	0.00026925025	0.0015001061	0.0	8.156343	11.092265	50.95352	0.0	48311.67	0.00904712956460674	0.07289314	0.21623562	1.2351419	-0.74558365	5340000	-2.5431315e-09	0.009837472	-0.054784592	-0.0046234652	0.80894595	0.012656022	162824.4278767109
178	1.1357521	0.8392314	2.7931266	-2.0120337	1000.0	1.2353334e-15	6.6524507e-15	3.705988e-14	0.0	5.7454743	9.279665	39.844154	0.0	48484.035	0.009028684386638734	0.06753146	0.23793323	1.4831977	-1.0662067	5370000	-6.103516e-09	0.011468392	-0.05183412	-0.005190393	0.8082758	0.013699528	163862.88509774208
179	1.3165863	0.53721595	2.8683853	0.43722367	1000.0	5.1913435e-11	2.7956237e-10	1.5574031e-09	0.0	6.9442015	11.407221	47.445408	0.0	48692.363	0.009017104311342592	0.063504726	0.22706276	1.5347031	-1.1183168	5400000	-2.0345052e-09	0.008435742	-0.06109544	-0.0054731257	0.8079287	0.014159133	164905.66266822815
180	1.3876641	0.5182995	2.5481012	0.7770449	1000.0	0.042694192	0.22991505	1.2808247	0.0	8.418689	13.241833	55.104626	0.0	48944.92	0.009013797767034992	0.06694269	0.20250507	1.1133313	-0.16983911	5430000	-9.155274e-09	0.0051845834	-0.061076727	-0.0028420736	0.80721825	0.01415476	165956.35913729668
181	1.1713938	0.8210693	2.2408693	-1.9227647	1000.0	0.0027715862	0.014921871	0.083128326	0.0	8.192	11.251151	33.32494	0.0	49190.684	0.009009282709478022	0.069349825	0.22233611	1.224152	-0.46993786	5460000	2.2379558e-08	0.009737214	-0.052352533	-0.0049239267	0.8065953	0.013177133	166997.06241607666
182	1.2372031	0.44735923	2.5544355	0.78782284	1000.0	0.03930838	0.21168214	1.1792514	0.0	8.679264	13.104414	59.48524	0.0	49451.062	0.009007479508196721	0.059543762	0.20574284	1.2527674	-0.39718518	5490000	-1.373291e-08	0.003253446	-0.09261744	-0.0011366538	0.8061442	0.013380766	168108.92375802994
183	1.1710137	0.461589	2.9198334	0.7818164	1000.0	0.0016166873	0.008705922	0.048499506	0.0	5.3750625	7.2360024	24.528227	0.0	49612.312	0.00898773777173913	0.053194467	0.186113	1.2937884	-0.14168599	5520000	-4.0690105e-09	0.0018180939	-0.06280637	-0.0006482458	0.8051564	0.012143653	169203.01693940163
184	1.4140614	0.6084217	2.976278	0.83584666	1000.0	0.06267878	0.33753553	1.8803632	0.0	4.548537	7.1598415	30.453297	0.0	49748.77	0.008963742257882884	0.07100725	0.21498264	1.2029628	-0.12179117	5550000	4.0690105e-09	0.002957714	-0.061749376	-0.0010892341	0.8046375	0.013771273	170265.0622317791
185	1.3410832	0.533421	2.738759	0.790441	1000.0	0.037168346	0.20015769	1.1150504	0.0	6.4627295	9.730743	45.058083	0.0	49942.652	0.008950296118951612	0.07728161	0.23299672	1.5572329	-0.12650451	5580000	4.0690105e-09	0.0077621765	-0.053423483	-0.004933059	0.80338717	0.012073206	171312.37750720978
186	1.285422	0.74123704	2.8661714	-0.86096954	1000.0	0.0007364165	0.0039645843	0.022086354	0.0	6.68363	12.131818	51.629055	0.0	50143.16	0.00893817471590909	0.0677471	0.20746417	1.1845552	-0.49389595	5610000	-9.409587e-09	0.009634818	-0.056228325	-0.005050865	0.8030224	0.012388761	172340.10327506065
187	1.1581596	0.7454379	2.8908095	-1.837458	1000.0	1.8880828e-05	0.000101676385	0.00056642486	0.0	6.595004	9.182827	38.197132	0.0	50341.01	0.008925711297650709	0.062346756	0.22292636	1.4017503	-0.7523209	5640000	9.155274e-09	0.009997798	-0.083493285	-0.0047626845	0.80286133	0.011124623	173328.5002925396
188	1.2313365	0.846022	2.7503211	-1.9242918	1000.0	0.0001484543	0.00079945097	0.0044536293	0.0	2.9360604	4.491066	19.616093	0.0	50429.094	0.008894020061728396	0.056006815	0.24845459	1.5329771	-1.0207647	5670000	0.0	0.011342001	-0.05970303	-0.0061074593	0.80260897	0.0126163075	174330.17152762413
189	1.3718721	0.46612218	2.16422	0.8517671	1000.0	5.4592283e-06	2.9398845e-05	0.00016377684	0.0	5.6348896	8.633121	42.39345	0.0	50598.137	0.008876866091008772	0.08500123	0.25800943	1.9474559	-0.18032189	5700000	-6.612142e-09	0.011703215	-0.055660572	-0.008252415	0.8021177	0.015442521	175301.57896232605
190	1.1609334	0.36938095	2.1200066	0.857676	1000.0	6.4910113e-15	3.4954133e-14	1.9472477e-13	0.0	8.1014595	9.691155	40.518444	0.0	50841.184	0.008872806909904014	0.048818897	0.1604476	1.065698	-0.25738603	5730000	7.1207684e-09	0.0029719009	-0.07220023	-0.0016014891	0.8020635	0.014536662	176274.60717082024
191	1.3269838	0.5478295	2.8638692	0.7222573	1000.0	5.9936712e-05	0.00031120438	0.0017347039	0.0	3.9437468	5.856875	26.9402	0.0	50959.496	0.008847134738498264	0.07527619	0.23648717	1.6541144	-0.1283449	5760000	9.155274e-09	0.0041087195	-0.05628942	-0.0021821053	0.8015606	0.0155407265	177187.7704372406
192	1.4237516	0.6090322	2.7422023	0.77737445	1000.0	1.8707333e-09	9.496847e-09	5.2919123e-08	0.0	5.400542	6.4072394	26.914173	0.0	51121.51	0.008829276635362693	0.077688634	0.22571531	1.342446	-0.132913	5790000	-1.0172526e-08	0.0033482865	-0.06624969	-0.0016050459	0.80069363	0.013890355	178052.90614533424
193	1.3249544	0.5745084	2.7368467	0.6096608	1000.0	1.976637e-06	1.0644462e-05	5.929882e-05	0.0	7.2164865	9.091981	39.824554	0.0	51338.004	0.00882096287048969	0.08908143	0.26051673	1.4288746	-0.159917	5820000	-3.2552084e-08	0.012991878	-0.051540878	-0.009341179	0.7997502	0.012114151	178914.05723953247
194	1.276867	0.83998215	3.3287156	-1.2278042	1000.0	0.053099398	0.28593293	1.5928953	0.0	6.7815704	6.643798	21.468143	0.0	51541.453	0.008810504807692307	0.07484042	0.24747135	1.41515	-1.1128362	5850000	-1.0172526e-08	0.017688412	-0.057076804	-0.009999352	0.79877293	0.015668446	179729.33225631714
195	1.3084695	0.5503589	2.9962559	0.8627922	1000.0	0.02579313	0.13890028	0.7737939	0.0	8.071627	11.39567	41.86283	0.0	51783.6	0.008806734959608844	0.07146981	0.23384629	1.3479048	-0.654662	5880000	-7.1207684e-09	0.011698345	-0.058349643	-0.005955383	0.7986024	0.013274222	180620.29253339767
196	1.1185677	0.5671097	2.8312287	-0.32949373	1000.0	0.023147592	0.12465156	0.69441676	0.0	6.3436494	9.393147	34.92848	0.0	51973.91	0.008794231836928934	0.053987127	0.1880871	1.2782093	-0.71516067	5910000	-1.1444092e-08	0.013706534	-0.06266312	-0.008569728	0.7984704	0.013842865	181463.72555613518
197	1.2992997	0.50215524	2.9000182	0.89022976	1000.0	0.04920888	0.264998	1.4762664	0.0	4.033433	8.830474	34.98573	0.0	52094.914	0.008770187552609427	0.06046049	0.2004141	1.2928298	-0.5233049	5940000	1.1952718e-08	0.005710602	-0.070590004	-0.003398881	0.7977675	0.013526855	182315.6966574192
198	1.1482435	0.6467766	2.5827274	-0.41256848	1000.0	2.1154397e-06	1.13916485e-05	6.3461346e-05	0.0	4.587046	8.233644	41.805748	0.0	52232.523	0.008749166404941373	0.056702156	0.23413354	1.3948139	-0.7674196	5970000	1.0935466e-08	0.010069066	-0.054914415	-0.004148616	0.7978026	0.0133432485	183158.03475260735
199	1.2699963	0.75309044	2.485252	-1.5989051	1000.0	0.05803785	0.31253105	1.7410692	0.0	7.187131	12.324727	54.34945	0.0	52448.14	0.008741356770833333	0.07459498	0.23458855	1.3953905	-0.43256575	6000000	-2.4032593e-08	0.010517182	-0.054375693	-0.0049581365	0.7973206	0.013315528	183971.94542956352
