Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpCostRet	StdEpCostRet	MaxEpCostRet	MinEpCostRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
159	1.2284932	0.5002375	3.082822	0.66292554	1000.0	4.0557384e-06	1.7376977e-05	9.362476e-05	0.0	8.237994	8.905348	28.196224	0.0	47181.1	0.009829396158854167	0.08009956	0.18743299	0.9218267	-0.15443423	4800000	1.2207032e-08	0.007370744	-0.05840257	-0.0033466215	0.8548097	0.013589976	141275.91211390495
160	1.2930766	0.67810136	2.799757	-0.3159595	1000.0	0.06452073	0.34744927	1.9355922	0.0	7.951209	11.184301	42.040035	0.0	47419.637	0.009817730169513457	0.13539775	0.29914722	1.7085721	-0.3841849	4830000	-2.0345052e-09	0.05228576	-0.05268498	-0.04345201	0.85480475	0.010939075	142371.00650072098
161	1.2548032	0.47984055	2.8272786	0.785529	1000.0	2.9844115e-05	0.00016070114	0.00089524616	0.0	8.378737	13.986186	58.708885	0.0	47671.0	0.009808847736625515	0.07091316	0.18488896	0.8970564	-0.1945753	4860000	2.4414064e-08	0.015434605	-0.062088773	-0.00826969	0.8545345	0.010977803	143490.34725403786
162	1.2385845	0.49573615	2.8293664	0.87363905	1000.0	0.011163805	0.060118936	0.33491415	0.0	9.556528	9.255464	42.2786	0.0	47957.695	0.009807299654907975	0.12011307	0.24150491	1.0876163	-0.18091229	4890000	2.746582e-08	0.023853114	-0.054542076	-0.014254334	0.85421365	0.012915172	144589.6192908287
163	1.3971709	0.5279293	2.8033779	0.78569824	1000.0	0.00032794607	0.0017659639	0.009837953	0.0	7.486312	8.063399	26.625559	0.0	48182.285	0.009793147389481708	0.081678964	0.2049057	0.9863718	-0.5656752	4920000	-1.7293294e-08	0.015172859	-0.058697943	-0.009447115	0.85371673	0.013618888	145695.6454126835
164	1.4150014	0.6036212	2.853339	0.78964365	1000.0	0.0073795114	0.03973988	0.22138534	0.0	5.666457	7.36553	30.85649	0.0	48352.277	0.009768136837121213	0.10103011	0.21198604	1.0069804	-0.14198896	4950000	-4.577637e-09	0.010312407	-0.058041397	-0.0040325834	0.8539599	0.012761979	146779.18835687637
165	1.2798029	0.5293798	2.8523717	0.65921706	1000.0	0.037943147	0.20432982	1.1382928	0.0	9.026252	10.203757	35.0211	0.0	48623.066	0.009763667953062249	0.09447211	0.2159189	1.0724562	-0.15347138	4980000	1.3224284e-08	0.0132558355	-0.055961363	-0.004343926	0.8534571	0.013404775	147812.99655508995
166	1.1206685	0.7841811	2.750582	-1.787448	1000.0	1.2004124e-11	6.4643846e-11	3.601219e-10	0.0	8.600978	9.938149	37.50859	0.0	48881.094	0.009756705339321357	0.06068995	0.17933077	1.1742843	-0.3888662	5010000	-1.8819174e-08	0.012346286	-0.058613624	-0.00757494	0.85277176	0.014898201	148898.97608089447
167	1.304662	0.849748	2.8791654	-2.0005634	1000.0	8.214946e-08	4.423884e-07	2.464484e-06	0.0	4.1476755	6.4870224	29.76391	0.0	49005.527	0.009723318917410715	0.08875529	0.2137243	1.0894492	-0.75308794	5040000	2.2888185e-09	0.015731899	-0.055598408	-0.0067364117	0.85240495	0.013033846	149984.70366311073
168	1.1101711	0.7326393	2.8876073	-2.0220125	1000.0	1.680984e-07	9.052375e-07	5.0429517e-06	0.0	6.2307544	8.021814	29.800554	0.0	49192.45	0.00970265270586785	0.064112514	0.20577782	1.0042529	-1.0851392	5070000	2.0345052e-09	0.009231587	-0.053643353	-0.0027269372	0.8514534	0.01463818	151073.1772325039
169	1.2928529	0.45834252	2.2414136	0.8566599	1000.0	0.04776392	0.25721654	1.4329172	0.0	5.9666266	6.1496058	20.315475	0.0	49371.45	0.009680676317401962	0.09050567	0.22338107	1.213889	-0.24180943	5100000	6.103516e-09	0.01938947	-0.054046568	-0.012158513	0.851369	0.01124272	152191.50235390663
170	1.1973798	0.4791761	2.573477	0.8214841	1000.0	2.6516387e-05	0.00014279487	0.00079549046	0.0	11.16843	12.935479	44.727985	0.0	49706.5	0.009689376218323586	0.08091077	0.19230552	1.0504006	-0.4044317	5130000	6.103516e-09	0.008403828	-0.05805726	-0.0035078744	0.8507495	0.012165578	153266.6967124939
171	1.3441546	0.4931166	2.454549	0.9110907	1000.0	5.425225e-05	0.00029206136	0.0016270506	0.0	5.1125336	4.9395323	17.137674	0.0	49859.875	0.009662766472868217	0.10527065	0.23417799	1.3598615	-0.22754759	5160000	8.646647e-09	0.0194167	-0.055928607	-0.010972233	0.8505391	0.013715056	154383.88362669945
172	1.4624003	0.6229976	2.7430084	0.8142664	1000.0	0.019888878	0.10710488	0.59666634	0.0	8.455716	12.42501	52.697594	0.0	50113.547	0.009655789378612717	0.08568327	0.2000219	1.081707	-0.22741136	5190000	-8.138021e-09	0.015868207	-0.057297274	-0.008991383	0.8497468	0.014414731	155464.36914229393
173	1.2531871	0.5906903	2.7092633	-0.49545416	1000.0	0.0026621409	0.014327369	0.07981737	0.0	4.9068885	9.041083	45.997757	0.0	50260.754	0.00962849691690613	0.088648856	0.2235426	1.3749609	-0.31847984	5220000	9.155274e-09	0.014647966	-0.053637255	-0.00988754	0.84928006	0.012635484	156563.9220237732
174	1.2101542	0.5560576	2.8445475	0.71964616	1000.0	0.01184833	0.06380409	0.35544387	0.0	7.408881	8.948926	28.305628	0.0	50483.02	0.00961581324404762	0.075425886	0.19142534	1.2701658	-0.5012394	5250000	9.155274e-09	0.008913024	-0.06278847	-0.0046100896	0.8491831	0.014149016	157674.17064619064
175	1.3248789	0.589309	2.6691318	0.5284997	1000.0	0.009167474	0.04936605	0.27501178	0.0	7.9995866	9.2622385	34.57026	0.0	50723.008	0.009606630267518939	0.12288833	0.25224698	1.1958643	-0.1505923	5280000	1.6276042e-08	0.02468119	-0.055681366	-0.01802244	0.8494757	0.010643378	158777.70665049553
176	1.197844	0.441733	2.4901814	0.6680904	1000.0	2.5001337e-10	1.3439219e-09	7.487244e-09	0.0	8.005948	11.277721	46.806602	0.0	50963.188	0.009597587099811676	0.063584246	0.17420216	0.9457021	-0.37500668	5310000	-1.9073486e-08	0.0062657543	-0.061335366	-0.002492277	0.8487936	0.013482931	159928.9107556343
177	1.4192022	0.572392	2.8617024	0.7405268	1000.0	0.014189379	0.076411106	0.42567572	0.0	8.168885	12.455575	54.07788	0.0	51208.254	0.009589560656601123	0.09607933	0.2225309	1.339429	-0.24351051	5340000	2.5431315e-09	0.011830862	-0.0594935	-0.005329655	0.8482739	0.01325036	160982.9844880104
178	1.3354799	0.63756746	2.8771942	0.38019595	1000.0	0.020127688	0.10838741	0.60381174	0.0	5.1128755	8.093109	30.946468	0.0	51361.64	0.009564551326815643	0.08847751	0.21836206	1.1346335	-0.7673647	5370000	7.1207684e-09	0.01122133	-0.0552216	-0.0026352368	0.8478025	0.012543447	162051.1275112629
179	1.4644849	0.68896353	2.8630953	0.881742	1000.0	1.4190079e-08	7.641583e-08	4.2570187e-07	0.0	9.176984	13.129191	52.920322	0.0	51636.95	0.009562398003472222	0.078074	0.21585715	1.2337645	-0.14228523	5400000	7.3750814e-09	0.005937618	-0.0616126	-0.0025991725	0.84722936	0.014725814	163145.2268230915
180	1.4243721	0.7174338	3.16851	-0.7938256	1000.0	0.00030621424	0.0016490129	0.0091864215	0.0	8.870517	12.925889	54.958344	0.0	51903.066	0.009558575765423573	0.1034081	0.22883077	1.1298249	-0.37896818	5430000	-1.1698405e-08	0.016674984	-0.051881436	-0.009101567	0.8469521	0.013091636	164196.70404577255
181	1.2741704	0.84415436	3.127993	-0.8800153	1000.0	0.0034438767	0.018545775	0.10331593	0.0	4.2897315	6.418495	27.870018	0.0	52031.758	0.009529625972985348	0.066221446	0.27921805	1.3984249	-0.8472237	5460000	-7.883708e-09	0.020712543	-0.054021444	-0.013343951	0.84658635	0.0146504715	165277.50663137436
182	1.4874884	0.60558546	2.8428278	0.8308421	1000.0	0.032143384	0.17309235	0.96427435	0.0	6.275294	6.147156	20.796597	0.0	52220.016	0.009511842554644809	0.09120805	0.22550301	1.228489	-0.4960435	5490000	-4.0690105e-09	0.012046354	-0.06682305	-0.005425519	0.8462591	0.012084727	166390.0153143406
183	1.4477817	0.68211895	2.93233	-0.2456485	1000.0	8.233779e-06	4.4189608e-05	0.00024620077	0.0	5.7715535	5.9970493	19.694614	0.0	52393.164	0.009491515228713767	0.1002522	0.24246173	1.2054962	-0.22905761	5520000	-1.2207032e-08	0.013316882	-0.055424888	-0.006511654	0.84603465	0.012932921	167457.1606194973
184	1.3930953	0.5877463	2.86711	0.275388	1000.0	1.2073047e-09	6.25011e-09	3.4838756e-08	0.0	10.88832	14.174701	51.703766	0.0	52719.812	0.009499065315315315	0.14150521	0.27928337	1.1425518	-0.74527127	5550000	-2.0345052e-09	0.034940228	-0.06452961	-0.020891506	0.8456512	0.016835924	168524.27864432335
185	1.3065945	0.7716251	3.0278242	-1.6536927	1000.0	0.057622466	0.31030652	1.7286739	0.0	8.881559	12.93358	68.391075	0.0	52986.258	0.009495745127688172	0.10326666	0.24067871	1.3800782	-0.619699	5580000	-9.155274e-09	0.020237684	-0.05772769	-0.010552017	0.84552765	0.011156966	169578.55847859383
186	1.1606538	0.3365609	2.0057907	0.81232035	1000.0	1.2268767e-10	6.6037087e-10	3.6788932e-09	0.0	8.59918	12.048484	60.58435	0.0	53244.234	0.009490950868983957	0.06929469	0.18833408	1.1159847	-0.32904467	5610000	8.138021e-09	0.009822716	-0.057555437	-0.003677615	0.84627855	0.01329432	170617.2106938362
187	1.404222	0.6579196	3.2220616	0.80380535	1000.0	0.019048072	0.10257653	0.57143956	0.0	8.512887	9.874603	36.275757	0.0	53499.62	0.00948574842087766	0.08696802	0.20615269	1.0824875	-0.16997671	5640000	1.0172526e-09	0.011635913	-0.05614443	-0.0061388332	0.8455198	0.013859662	171653.552921772
188	1.1224407	0.4643719	2.7081	0.1887458	1000.0	7.193609e-08	3.8738634e-07	2.1580756e-06	0.0	7.4429274	11.226253	42.122826	0.0	53722.91	0.009474940062830688	0.06964464	0.18852139	0.9305088	-0.24217093	5670000	-6.612142e-09	0.008191553	-0.055544242	-0.0030016764	0.8445221	0.013651809	172674.64434027672
189	1.3290952	0.83239436	2.987429	-1.070354	1000.0	0.031870246	0.17162372	0.95609224	0.0	8.3553505	10.17598	39.654354	0.0	53973.57	0.009469047423245613	0.081697755	0.23363751	1.1963735	-0.7643863	5700000	9.155274e-09	0.01367461	-0.057365984	-0.0069395676	0.84395987	0.014221557	173674.901999712
190	1.164165	0.45560005	2.8154988	0.7740071	1000.0	9.056938e-10	4.8773106e-09	2.7170813e-08	0.0	4.8761806	7.5691648	29.868162	0.0	54119.855	0.009445000954406632	0.065414436	0.20183273	1.2199066	-0.18742959	5730000	7.1207684e-09	0.0058365026	-0.057306714	-0.0025396284	0.8435242	0.011961306	174691.12175178528
191	1.2962404	0.5565381	2.9948819	0.90455204	1000.0	1.6604218e-09	7.863784e-09	4.3577625e-08	0.0	8.25767	9.461792	32.37207	0.0	54367.586	0.009438817003038195	0.07839859	0.20606913	1.3681887	-0.31942976	5760000	-4.83195e-09	0.0072525647	-0.06020573	-0.0024318635	0.8434776	0.013498798	175660.00409936905
192	1.2682365	0.54938644	2.9281178	0.0027907793	1000.0	6.261348e-09	3.3536352e-08	1.8685765e-07	0.0	6.5588617	7.514605	22.983597	0.0	54564.35	0.009423894915803109	0.101379916	0.22879231	1.3796525	-0.4260052	5790000	1.525879e-09	0.016554337	-0.05394183	-0.009687956	0.84379756	0.012594104	176596.60986709595
193	1.2548422	0.56079733	2.823202	0.48818147	1000.0	1.1533785e-06	6.2110375e-06	3.4600842e-05	0.0	4.4650936	6.8225274	29.325739	0.0	54698.305	0.009398334138745704	0.06477719	0.21050715	1.3995503	-0.6198434	5820000	1.0172526e-09	0.008063259	-0.0689403	-0.004824274	0.84431875	0.012742045	177499.45767903328
194	1.112063	0.4001504	2.4009862	0.7737807	1000.0	0.0144701395	0.077924095	0.43410417	0.0	4.1996093	5.6126914	20.752151	0.0	54824.293	0.009371674011752137	0.057908986	0.17511374	1.1311389	-0.10654288	5850000	-2.0345052e-09	0.0056412346	-0.05655913	-0.0023863944	0.84400845	0.014274041	178383.33139920235
195	1.1101564	0.5438973	2.450654	-0.8386254	1000.0	2.491131e-06	1.2984603e-05	7.2378316e-05	0.0	5.613386	8.982605	37.345882	0.0	54992.69	0.009352498538477892	0.060501136	0.19214864	1.2001605	-0.7164141	5880000	2.0345052e-09	0.0095379455	-0.052870248	-0.004743456	0.8433486	0.013344788	179204.23165726662
196	1.326406	0.3945764	2.06271	0.88543	1000.0	2.635422e-12	1.4192182e-11	7.906266e-11	0.0	6.4281783	8.434608	31.569202	0.0	55185.54	0.009337654663705584	0.06671924	0.18221964	0.9664718	-0.14786384	5910000	-5.086263e-10	0.0049733776	-0.061780535	-0.0027395724	0.84257203	0.014037712	180050.022244215
197	1.2174723	0.6062372	2.918075	0.14463276	1000.0	6.220692e-05	0.00033499353	0.0018662023	0.0	5.4770303	6.899195	28.223717	0.0	55349.848	0.009318156171085858	0.08254261	0.21868007	1.1659214	-0.417157	5940000	1.2207032e-08	0.007952302	-0.057152167	-0.003223299	0.8423965	0.013807497	180892.16686701775
198	1.2237366	0.549262	2.8418038	-0.19908439	1000.0	0.0672604	0.36220834	2.017812	0.0	5.7584567	6.725083	29.36214	0.0	55522.6	0.009300268268425461	0.062813506	0.2068874	1.2177832	-0.594712	5970000	1.8310548e-08	0.0062023895	-0.059901137	-0.0024898848	0.8423664	0.013800584	181785.13064575195
199	1.1235737	0.63109285	2.8178263	-0.49404347	1000.0	0.0075221914	0.04050581	0.22565266	0.0	10.75485	16.969442	78.688614	0.0	55845.25	0.009307541666666667	0.07308424	0.19706649	1.2400364	-0.735879	6000000	-1.4241537e-08	0.008782282	-0.056395378	-0.0025077853	0.84116757	0.01292191	182589.43003034592
